"id_new","buy","age","gender","tenure","region","dl","has_v_insurance","v_age","v_accident","v_prem_quote","cs_rep"
"a00011756",1,29,"female",140,46,1,0,"1-2 year","yes",25209.0,154
"a00011757",0,38,"male",155,8,1,0,"1-2 year","no",31478.0,154
"a00011758",0,24,"female",82,15,1,1,"< 1 year","yes",29140.0,151
"a00011759",0,71,"female",288,28,1,0,"1-2 year","yes",2630.0,122
"a00011760",0,72,"female",161,28,1,0,"1-2 year","yes",2630.0,122
"a00011761",0,23,"male",87,40,1,0,"< 1 year","no",44446.0,151
"a00011762",0,28,"male",57,47,1,0,"< 1 year","yes",34904.0,154
"a00011763",1,78,"female",246,28,1,0,"> 2 years","yes",2630.0,122
"a00011764",0,23,"male",254,28,1,1,"< 1 year","no",63020.0,151
"a00011765",0,50,"male",30,28,1,0,"> 2 years","yes",38702.0,154
"a00011766",0,23,"female",155,8,1,1,"< 1 year","no",2630.0,151
"a00011767",0,37,"male",220,28,1,1,"1-2 year","no",62123.0,122
"a00011768",1,35,"female",208,28,1,0,"1-2 year","yes",42494.0,122
"a00011769",0,27,"male",104,8,1,1,"< 1 year","no",48375.0,151
"a00011770",0,26,"male",158,16,1,0,"< 1 year","yes",33476.0,122
"a00011771",0,64,"male",246,28,1,0,"1-2 year","yes",34335.0,122
"a00011772",0,77,"male",125,28,1,0,"> 2 years","yes",50150.0,122
"a00011773",0,41,"male",206,28,1,0,"1-2 year","yes",50632.0,122
"a00011774",0,33,"male",242,28,1,0,"1-2 year","yes",45198.0,122
"a00011775",0,39,"female",156,18,1,0,"1-2 year","yes",49865.0,154
"a00011776",0,42,"male",54,28,1,0,"1-2 year","yes",47326.0,122
"a00011777",0,36,"male",247,28,1,0,"1-2 year","yes",2630.0,122
"a00011778",0,58,"male",37,28,1,0,"1-2 year","yes",39821.0,122
"a00011779",0,23,"female",192,30,1,0,"< 1 year","yes",28092.0,163
"a00011780",0,71,"female",253,28,1,0,"> 2 years","yes",39141.0,122
"a00011781",0,22,"female",270,30,1,1,"< 1 year","yes",29748.0,163
"a00011782",1,41,"male",256,45,1,0,"1-2 year","yes",47221.0,154
"a00011783",0,43,"female",287,28,1,0,"1-2 year","yes",30924.0,122
"a00011784",0,29,"male",141,33,1,0,"< 1 year","yes",21077.0,163
"a00011785",0,26,"male",156,29,1,1,"< 1 year","no",22997.0,154
"a00011786",0,32,"male",30,31,1,0,"1-2 year","yes",2630.0,154
"a00011787",0,26,"female",211,30,1,1,"< 1 year","no",34718.0,122
"a00011788",0,20,"female",284,3,1,1,"< 1 year","yes",2630.0,163
"a00011789",0,21,"female",160,28,1,0,"1-2 year","yes",24731.0,154
"a00011790",0,37,"male",54,28,1,1,"1-2 year","no",21900.0,122
"a00011791",0,48,"female",90,28,1,0,"1-2 year","yes",39605.0,122
"a00011792",0,21,"male",116,28,1,0,"1-2 year","yes",35687.0,154
"a00011793",0,31,"male",283,28,1,0,"< 1 year","yes",2630.0,154
"a00011794",1,50,"male",260,28,1,0,"1-2 year","yes",2630.0,122
"a00011795",0,69,"female",273,28,1,0,"1-2 year","yes",40619.0,154
"a00011796",0,58,"female",162,28,1,0,"> 2 years","yes",2630.0,122
"a00011797",0,51,"male",89,28,1,0,"> 2 years","yes",33387.0,122
"a00011798",0,39,"female",150,28,1,0,"1-2 year","yes",2630.0,163
"a00011799",0,69,"male",42,28,1,0,"> 2 years","yes",57562.0,122
"a00011800",0,48,"male",153,8,1,1,"1-2 year","no",44232.0,122
"a00011801",0,49,"male",64,28,1,0,"1-2 year","yes",49817.0,154
"a00011802",0,78,"male",189,46,1,1,"1-2 year","no",38560.0,122
"a00011803",0,60,"male",201,33,1,1,"1-2 year","no",2630.0,122
"a00011804",0,71,"male",115,20,1,0,"> 2 years","yes",2630.0,154
"a00011805",0,48,"male",151,0,1,0,"1-2 year","yes",2630.0,122
"a00011806",1,38,"female",158,28,1,0,"1-2 year","yes",2630.0,122
"a00011807",0,45,"male",161,28,1,1,"1-2 year","no",31153.0,122
"a00011808",1,59,"male",133,28,1,0,"> 2 years","yes",27101.0,122
"a00011809",0,23,"female",42,49,1,1,"< 1 year","no",28606.0,151
"a00011810",1,40,"female",136,36,1,0,"1-2 year","yes",27559.0,163
"a00011811",0,26,"male",218,28,1,1,"< 1 year","no",40686.0,163
"a00011812",0,71,"female",162,15,1,1,"1-2 year","no",40369.0,122
"a00011813",0,23,"female",106,37,1,1,"< 1 year","no",38121.0,151
"a00011814",0,45,"male",151,41,1,0,"1-2 year","yes",23136.0,154
"a00011815",1,54,"male",274,38,1,0,"1-2 year","yes",2630.0,163
"a00011816",1,30,"female",103,28,1,0,"1-2 year","yes",40434.0,163
"a00011817",0,36,"male",135,28,1,1,"1-2 year","no",22770.0,163
"a00011818",1,42,"male",136,38,1,0,"1-2 year","yes",2630.0,163
"a00011819",0,43,"female",152,46,1,0,"1-2 year","yes",27934.0,154
"a00011820",0,23,"male",68,36,1,0,"< 1 year","yes",34710.0,151
"a00011821",0,21,"female",32,45,1,0,"< 1 year","yes",2630.0,163
"a00011822",0,52,"female",153,28,1,0,"> 2 years","yes",2630.0,154
"a00011823",0,76,"female",48,39,0,0,"1-2 year","yes",37949.0,122
"a00011824",0,57,"male",148,28,1,0,"1-2 year","yes",38537.0,122
"a00011825",0,74,"female",146,48,1,1,"1-2 year","no",2630.0,122
"a00011826",0,64,"male",115,9,1,1,"1-2 year","no",25759.0,122
"a00011827",0,64,"female",15,8,1,0,"1-2 year","yes",2630.0,122
"a00011828",0,53,"male",248,8,1,0,"1-2 year","no",27219.0,154
"a00011829",1,43,"female",46,28,1,0,"1-2 year","yes",60229.0,122
"a00011830",0,25,"female",238,13,1,0,"< 1 year","yes",19283.0,151
"a00011831",0,29,"female",294,39,1,1,"< 1 year","no",25971.0,151
"a00011832",1,39,"male",116,28,1,0,"1-2 year","yes",38669.0,154
"a00011833",0,21,"male",196,28,1,0,"1-2 year","yes",2630.0,154
"a00011834",0,67,"female",111,0,1,0,"1-2 year","yes",2630.0,122
"a00011835",1,74,"male",51,46,1,0,"1-2 year","yes",26899.0,154
"a00011836",0,34,"female",27,28,1,0,"1-2 year","yes",45302.0,122
"a00011837",0,37,"male",189,29,1,0,"1-2 year","yes",46238.0,163
"a00011838",0,42,"male",75,8,1,0,"> 2 years","yes",38816.0,154
"a00011839",0,33,"female",46,8,1,0,"< 1 year","yes",44934.0,154
"a00011840",0,28,"male",71,4,1,1,"< 1 year","no",52297.0,151
"a00011841",0,77,"female",146,28,1,0,"1-2 year","yes",2630.0,122
"a00011842",1,43,"male",187,18,1,0,"1-2 year","yes",37543.0,122
"a00011843",0,28,"female",163,29,1,1,"< 1 year","no",29987.0,151
"a00011844",0,77,"male",19,28,1,1,"1-2 year","no",33989.0,122
"a00011845",0,40,"male",132,28,1,1,"1-2 year","no",26007.0,122
"a00011846",0,24,"female",94,43,1,0,"< 1 year","yes",30664.0,151
"a00011847",0,56,"male",203,30,1,1,"1-2 year","no",2630.0,122
"a00011848",1,35,"male",51,15,1,0,"1-2 year","yes",27143.0,163
"a00011849",1,69,"female",268,28,1,0,"> 2 years","yes",32885.0,122
"a00011850",0,37,"female",256,28,1,1,"1-2 year","no",54066.0,122
"a00011851",0,44,"female",161,17,1,0,"1-2 year","yes",45787.0,122
"a00011852",0,71,"female",144,28,1,0,"> 2 years","yes",34276.0,122
"a00011853",0,45,"female",260,28,1,0,"1-2 year","yes",36692.0,122
"a00011854",1,53,"male",184,28,1,0,"1-2 year","yes",29517.0,122
"a00011855",0,45,"male",73,39,1,1,"1-2 year","no",2630.0,122
"a00011856",0,47,"female",192,28,1,0,"1-2 year","yes",43468.0,122
"a00011857",1,22,"male",248,40,1,0,"< 1 year","yes",31724.0,163
"a00011858",0,45,"female",138,30,1,1,"1-2 year","no",22751.0,122
"a00011859",0,37,"female",52,28,1,0,"1-2 year","yes",32628.0,154
"a00011860",0,78,"male",187,28,1,1,"1-2 year","no",2630.0,122
"a00011861",0,28,"male",178,11,1,0,"< 1 year","yes",27807.0,163
"a00011862",0,69,"male",208,28,1,0,"1-2 year","no",44809.0,122
"a00011863",0,36,"male",11,12,1,1,"1-2 year","no",2630.0,151
"a00011864",0,24,"male",193,13,1,1,"< 1 year","no",34809.0,151
"a00011865",0,58,"male",297,28,1,0,"1-2 year","yes",36012.0,122
"a00011866",1,34,"female",138,28,1,0,"1-2 year","yes",53262.0,154
"a00011867",1,36,"female",286,47,1,0,"1-2 year","yes",29534.0,154
"a00011868",0,33,"male",268,1,1,0,"1-2 year","yes",2630.0,154
"a00011869",0,41,"female",160,28,1,0,"1-2 year","yes",50488.0,122
"a00011870",0,24,"female",23,36,1,0,"< 1 year","no",2630.0,151
"a00011871",1,49,"female",288,12,1,0,"1-2 year","yes",55708.0,163
"a00011872",0,29,"male",295,12,1,0,"< 1 year","yes",66652.0,154
"a00011873",0,42,"male",54,0,1,0,"1-2 year","yes",2630.0,122
"a00011874",0,49,"male",284,11,1,1,"1-2 year","no",31366.0,154
"a00011875",0,76,"male",20,28,1,1,"1-2 year","no",42683.0,122
"a00011876",0,74,"male",58,28,1,0,"1-2 year","yes",39698.0,122
"a00011877",1,54,"male",11,28,1,0,"1-2 year","yes",32026.0,122
"a00011878",0,37,"female",251,41,1,1,"1-2 year","no",2630.0,151
"a00011879",0,32,"male",195,15,1,0,"1-2 year","yes",24385.0,163
"a00011880",0,25,"male",289,28,1,0,"< 1 year","yes",31700.0,151
"a00011881",0,40,"male",230,29,1,0,"1-2 year","yes",24329.0,154
"a00011882",0,62,"female",248,7,1,0,"1-2 year","yes",2630.0,154
"a00011883",0,49,"female",105,28,1,0,"1-2 year","no",2630.0,122
"a00011884",0,54,"male",14,39,1,0,"1-2 year","yes",28881.0,163
"a00011885",1,35,"male",115,28,1,0,"1-2 year","yes",52757.0,122
"a00011886",0,23,"female",106,34,1,0,"< 1 year","yes",25809.0,151
"a00011887",1,40,"male",193,50,1,0,"1-2 year","yes",25884.0,122
"a00011888",0,52,"female",248,28,1,1,"1-2 year","no",74399.0,122
"a00011889",0,41,"male",298,37,1,1,"1-2 year","no",40526.0,122
"a00011890",0,47,"male",28,28,1,0,"1-2 year","yes",22347.0,154
"a00011891",0,60,"male",36,28,1,0,"1-2 year","yes",53294.0,154
"a00011892",0,20,"male",189,28,1,0,"1-2 year","yes",2630.0,163
"a00011893",0,41,"male",277,28,1,0,"1-2 year","yes",39135.0,122
"a00011894",0,40,"male",110,8,1,0,"1-2 year","yes",34007.0,154
"a00011895",0,47,"male",295,28,1,0,"> 2 years","yes",53397.0,122
"a00011896",0,54,"female",109,28,1,0,"1-2 year","yes",27062.0,122
"a00011897",0,31,"female",191,15,1,1,"< 1 year","no",47016.0,151
"a00011898",0,37,"male",264,28,1,1,"1-2 year","no",45427.0,122
"a00011899",0,28,"male",64,39,1,0,"< 1 year","yes",32574.0,151
"a00011900",0,68,"male",237,18,1,0,"> 2 years","yes",31472.0,154
"a00011901",1,25,"male",266,28,1,0,"1-2 year","yes",35996.0,154
"a00011902",0,39,"male",185,30,1,1,"1-2 year","yes",26764.0,163
"a00011903",0,28,"male",91,16,1,1,"< 1 year","yes",34683.0,154
"a00011904",0,48,"female",293,28,1,0,"> 2 years","yes",70537.0,122
"a00011905",0,67,"male",106,8,1,0,"1-2 year","yes",42335.0,151
"a00011906",0,26,"male",221,2,1,1,"< 1 year","no",28405.0,151
"a00011907",0,74,"female",71,28,1,1,"1-2 year","no",50183.0,122
"a00011908",0,35,"female",218,46,1,1,"1-2 year","no",30392.0,122
"a00011909",0,37,"male",298,28,1,0,"1-2 year","yes",45878.0,122
"a00011910",0,45,"female",31,9,1,1,"1-2 year","no",2630.0,122
"a00011911",0,42,"male",265,23,1,0,"1-2 year","yes",25848.0,154
"a00011912",0,63,"female",65,28,1,0,"1-2 year","yes",29423.0,122
"a00011913",0,24,"male",166,2,1,0,"< 1 year","yes",37322.0,151
"a00011914",0,33,"female",282,28,1,0,"< 1 year","no",2630.0,154
"a00011915",0,24,"male",141,46,1,1,"< 1 year","yes",18778.0,154
"a00011916",0,64,"male",70,28,1,0,"1-2 year","yes",79079.0,122
"a00011917",0,52,"male",280,28,1,1,"1-2 year","no",48300.0,163
"a00011918",1,30,"male",33,29,1,0,"< 1 year","yes",25954.0,154
"a00011919",0,34,"male",12,46,1,1,"1-2 year","no",30493.0,154
"a00011920",0,50,"female",215,48,1,0,"1-2 year","yes",2630.0,122
"a00011921",0,42,"male",88,13,1,0,"1-2 year","yes",24035.0,163
"a00011922",0,75,"female",149,28,1,1,"1-2 year","no",43922.0,122
"a00011923",0,42,"male",266,28,1,0,"1-2 year","yes",61252.0,154
"a00011924",1,33,"male",65,24,1,0,"1-2 year","yes",2630.0,154
"a00011925",0,33,"male",140,28,1,1,"< 1 year","no",46157.0,151
"a00011926",0,23,"female",178,13,1,0,"< 1 year","yes",19376.0,151
"a00011927",1,39,"male",77,10,1,0,"1-2 year","yes",2630.0,154
"a00011928",0,24,"male",89,36,1,0,"< 1 year","yes",43013.0,151
"a00011929",0,32,"male",257,28,1,0,"1-2 year","yes",2630.0,154
"a00011930",0,77,"female",127,28,1,0,"1-2 year","no",56220.0,122
"a00011931",0,24,"male",245,36,1,0,"< 1 year","yes",52011.0,151
"a00011932",0,59,"female",96,28,1,1,"1-2 year","no",38168.0,122
"a00011933",0,62,"male",68,19,1,0,"1-2 year","yes",31831.0,122
"a00011934",1,33,"female",47,6,1,0,"< 1 year","yes",21987.0,154
"a00011935",0,38,"female",269,30,1,1,"1-2 year","no",36113.0,151
"a00011936",0,23,"female",129,8,1,1,"< 1 year","no",43699.0,151
"a00011937",0,60,"male",74,28,1,0,"1-2 year","yes",24141.0,122
"a00011938",1,46,"male",297,28,1,0,"1-2 year","yes",38399.0,163
"a00011939",1,50,"male",204,6,1,0,"1-2 year","yes",27712.0,163
"a00011940",1,31,"female",41,28,1,0,"1-2 year","yes",26332.0,154
"a00011941",0,47,"male",150,28,1,1,"1-2 year","no",2630.0,122
"a00011942",0,62,"male",239,28,1,0,"1-2 year","yes",35284.0,122
"a00011943",0,42,"male",175,28,1,0,"1-2 year","yes",45023.0,154
"a00011944",0,63,"female",116,46,1,1,"1-2 year","no",34142.0,122
"a00011945",0,33,"female",68,36,1,1,"< 1 year","no",33078.0,151
"a00011946",0,28,"male",38,33,1,1,"< 1 year","no",40514.0,151
"a00011947",1,45,"male",154,15,1,0,"1-2 year","yes",32810.0,154
"a00011948",0,23,"male",136,7,1,1,"< 1 year","no",2630.0,151
"a00011949",0,40,"female",16,28,1,0,"1-2 year","yes",28353.0,122
"a00011950",0,63,"male",269,28,1,1,"1-2 year","no",62830.0,122
"a00011951",0,38,"female",65,28,1,0,"1-2 year","yes",46059.0,154
"a00011952",0,31,"male",40,8,1,0,"1-2 year","yes",30026.0,154
"a00011953",0,49,"male",252,0,1,0,"1-2 year","yes",2630.0,122
"a00011954",0,70,"male",94,33,1,1,"1-2 year","no",40988.0,122
"a00011955",0,24,"female",230,46,1,1,"< 1 year","no",27922.0,163
"a00011956",0,40,"male",235,28,1,0,"1-2 year","yes",40395.0,154
"a00011957",0,40,"female",296,28,1,0,"1-2 year","yes",2630.0,122
"a00011958",0,27,"female",226,36,1,0,"< 1 year","no",2630.0,151
"a00011959",0,27,"female",156,41,1,1,"< 1 year","no",26357.0,151
"a00011960",0,40,"male",231,28,1,0,"1-2 year","yes",41694.0,122
"a00011961",0,37,"male",37,28,1,0,"1-2 year","yes",32535.0,154
"a00011962",0,24,"female",260,8,1,1,"< 1 year","no",44175.0,151
"a00011963",0,52,"male",232,46,1,0,"> 2 years","yes",23350.0,163
"a00011964",0,40,"male",100,9,1,0,"1-2 year","yes",30832.0,122
"a00011965",0,71,"male",210,28,1,0,"> 2 years","yes",78712.0,122
"a00011966",0,46,"female",54,7,1,0,"1-2 year","yes",45024.0,154
"a00011967",1,48,"female",290,12,1,0,"1-2 year","yes",28785.0,163
"a00011968",1,37,"female",165,28,1,0,"1-2 year","yes",33259.0,154
"a00011969",0,53,"female",48,8,1,0,"> 2 years","yes",38338.0,154
"a00011970",0,41,"female",23,28,1,1,"1-2 year","no",27778.0,154
"a00011971",1,44,"male",88,28,1,0,"1-2 year","yes",48357.0,122
"a00011972",0,31,"male",253,28,1,1,"1-2 year","yes",38911.0,122
"a00011973",0,29,"female",109,28,1,0,"< 1 year","yes",37349.0,154
"a00011974",0,26,"female",227,41,1,1,"1-2 year","no",39330.0,154
"a00011975",1,51,"male",211,38,1,0,"1-2 year","yes",24532.0,122
"a00011976",1,66,"female",25,28,1,0,"> 2 years","yes",55358.0,122
"a00011977",0,43,"male",80,46,1,0,"1-2 year","yes",28615.0,154
"a00011978",0,46,"female",177,28,1,0,"1-2 year","yes",49149.0,122
"a00011979",1,35,"male",222,28,1,0,"1-2 year","yes",55391.0,163
"a00011980",0,25,"male",268,14,1,1,"< 1 year","no",31174.0,151
"a00011981",0,55,"female",136,28,1,0,"1-2 year","yes",52917.0,122
"a00011982",0,52,"male",297,11,1,1,"> 2 years","yes",2630.0,154
"a00011983",0,48,"female",203,17,1,0,"> 2 years","yes",49683.0,154
"a00011984",0,21,"female",138,46,1,1,"< 1 year","yes",25312.0,163
"a00011985",0,23,"male",247,6,1,1,"< 1 year","no",30458.0,151
"a00011986",0,29,"male",147,28,1,0,"< 1 year","yes",31582.0,154
"a00011987",0,26,"male",269,28,1,1,"< 1 year","no",52372.0,151
"a00011988",0,31,"male",62,28,1,1,"< 1 year","no",36880.0,151
"a00011989",1,59,"male",188,28,1,0,"1-2 year","yes",39311.0,122
"a00011990",0,47,"male",62,33,1,0,"1-2 year","yes",2630.0,154
"a00011991",1,24,"male",227,28,1,0,"< 1 year","yes",39102.0,151
"a00011992",0,51,"male",31,28,1,0,"1-2 year","yes",44814.0,122
"a00011993",0,44,"female",61,28,1,0,"1-2 year","yes",2630.0,122
"a00011994",0,50,"male",142,3,1,1,"1-2 year","no",33709.0,154
"a00011995",0,47,"male",135,28,1,0,"1-2 year","yes",42201.0,122
"a00011996",0,45,"male",28,28,1,1,"1-2 year","no",25014.0,122
"a00011997",0,55,"female",202,28,1,0,"1-2 year","yes",87760.0,122
"a00011998",0,78,"female",195,28,1,0,"1-2 year","yes",49345.0,122
"a00011999",0,33,"male",252,28,1,0,"1-2 year","yes",35819.0,154
"a00012000",0,50,"male",204,48,1,0,"1-2 year","yes",2630.0,154
"a00012001",0,60,"female",201,28,1,1,"1-2 year","no",27717.0,122
"a00012002",0,55,"female",263,28,1,0,"> 2 years","yes",34055.0,122
"a00012003",0,31,"male",194,39,1,0,"1-2 year","yes",25196.0,163
"a00012004",0,24,"female",21,47,1,0,"< 1 year","yes",22222.0,151
"a00012005",0,71,"female",277,28,1,0,"1-2 year","yes",46316.0,122
"a00012006",0,24,"female",297,24,1,0,"< 1 year","yes",41263.0,151
"a00012007",0,23,"female",161,46,1,0,"< 1 year","yes",30998.0,151
"a00012008",1,30,"male",179,28,1,0,"1-2 year","yes",35791.0,122
"a00012009",0,25,"male",71,14,1,1,"< 1 year","no",36603.0,151
"a00012010",0,53,"female",279,28,1,0,"1-2 year","yes",56690.0,122
"a00012011",0,52,"male",111,8,1,0,"1-2 year","yes",35924.0,154
"a00012012",0,34,"female",236,28,1,1,"1-2 year","no",62592.0,151
"a00012013",0,33,"female",271,29,1,1,"1-2 year","no",32830.0,122
"a00012014",0,62,"female",277,28,1,0,"1-2 year","yes",44213.0,122
"a00012015",1,64,"male",142,28,1,1,"1-2 year","yes",32231.0,154
"a00012016",0,23,"female",158,29,1,1,"< 1 year","no",36809.0,151
"a00012017",0,55,"female",275,0,1,1,"1-2 year","no",2630.0,122
"a00012018",0,39,"male",45,28,1,0,"1-2 year","yes",45115.0,154
"a00012019",0,23,"female",28,46,1,1,"< 1 year","no",31596.0,151
"a00012020",0,24,"male",61,41,1,0,"< 1 year","yes",35242.0,163
"a00012021",0,40,"male",74,28,1,0,"1-2 year","yes",29589.0,122
"a00012022",0,44,"male",166,3,1,0,"1-2 year","yes",2630.0,154
"a00012023",0,41,"male",249,28,1,0,"1-2 year","no",40319.0,122
"a00012024",0,46,"female",108,11,1,1,"1-2 year","no",2630.0,154
"a00012025",1,49,"male",213,28,1,0,"1-2 year","yes",24036.0,154
"a00012026",1,47,"male",64,41,1,0,"1-2 year","yes",26754.0,122
"a00012027",0,50,"female",181,11,1,0,"1-2 year","yes",40293.0,154
"a00012028",0,25,"male",171,35,1,1,"< 1 year","no",30174.0,151
"a00012029",0,29,"male",232,24,1,1,"< 1 year","no",24002.0,151
"a00012030",1,27,"female",61,30,1,0,"1-2 year","yes",32260.0,154
"a00012031",0,33,"female",122,28,1,0,"1-2 year","yes",60975.0,122
"a00012032",0,32,"male",225,48,1,0,"1-2 year","yes",2630.0,154
"a00012033",0,58,"female",59,28,1,1,"1-2 year","no",37100.0,122
"a00012034",1,43,"male",254,29,1,0,"1-2 year","yes",35714.0,154
"a00012035",0,63,"male",83,28,1,0,"> 2 years","yes",34606.0,122
"a00012036",0,40,"female",169,8,1,0,"1-2 year","yes",38264.0,154
"a00012037",1,43,"female",220,28,1,0,"1-2 year","yes",27608.0,122
"a00012038",1,26,"male",152,28,1,0,"1-2 year","yes",25757.0,154
"a00012039",0,24,"male",257,15,1,1,"< 1 year","no",2630.0,151
"a00012040",1,53,"male",290,6,1,0,"1-2 year","yes",22645.0,154
"a00012041",0,63,"female",268,28,0,0,"1-2 year","yes",23758.0,122
"a00012042",0,51,"male",26,46,1,0,"1-2 year","yes",17695.0,154
"a00012043",1,21,"male",155,2,1,0,"< 1 year","yes",32449.0,154
"a00012044",1,37,"male",100,33,1,0,"1-2 year","yes",26459.0,163
"a00012045",0,40,"female",125,45,1,0,"1-2 year","yes",2630.0,154
"a00012046",0,63,"female",191,28,1,0,"1-2 year","yes",36960.0,122
"a00012047",0,70,"male",118,28,1,0,"1-2 year","yes",42888.0,122
"a00012048",0,24,"male",228,28,1,1,"< 1 year","no",26171.0,151
"a00012049",0,26,"female",85,28,1,0,"< 1 year","yes",2630.0,163
"a00012050",1,34,"male",101,8,1,0,"1-2 year","no",35932.0,154
"a00012051",1,43,"male",223,43,1,0,"1-2 year","yes",19183.0,163
"a00012052",0,26,"female",233,28,1,1,"< 1 year","no",56897.0,151
"a00012053",0,23,"female",126,43,1,1,"< 1 year","no",29568.0,151
"a00012054",1,28,"female",167,39,1,0,"< 1 year","yes",2630.0,122
"a00012055",0,42,"female",43,8,1,0,"1-2 year","yes",47722.0,154
"a00012056",0,41,"male",171,28,1,1,"1-2 year","no",26792.0,122
"a00012057",0,38,"male",299,28,1,0,"1-2 year","no",26810.0,163
"a00012058",0,39,"male",254,12,1,1,"1-2 year","no",27645.0,151
"a00012059",0,55,"male",253,28,1,1,"1-2 year","yes",43611.0,122
"a00012060",0,72,"male",207,28,1,0,"1-2 year","yes",34339.0,122
"a00012061",0,56,"male",257,28,1,1,"1-2 year","no",29452.0,122
"a00012062",0,48,"male",14,46,1,1,"1-2 year","no",26493.0,154
"a00012063",1,51,"female",120,40,1,0,"1-2 year","yes",35860.0,122
"a00012064",1,36,"male",167,22,1,0,"1-2 year","yes",2630.0,154
"a00012065",1,32,"male",219,28,1,0,"1-2 year","yes",25683.0,122
"a00012066",1,36,"male",239,28,1,0,"1-2 year","yes",40394.0,154
"a00012067",0,65,"female",196,28,1,0,"1-2 year","yes",27963.0,122
"a00012068",0,43,"male",266,29,1,1,"1-2 year","no",24742.0,151
"a00012069",0,23,"male",62,37,1,0,"< 1 year","yes",37889.0,151
"a00012070",0,68,"male",237,37,1,1,"1-2 year","no",26151.0,163
"a00012071",0,52,"male",236,8,1,0,"1-2 year","yes",38875.0,154
"a00012072",0,80,"male",299,28,1,0,"1-2 year","yes",65452.0,163
"a00012073",0,70,"female",115,48,1,1,"1-2 year","no",2630.0,122
"a00012074",1,31,"male",265,28,1,0,"< 1 year","yes",38601.0,154
"a00012075",0,41,"male",126,28,1,0,"1-2 year","yes",2630.0,122
"a00012076",0,35,"female",107,28,1,1,"1-2 year","no",2630.0,122
"a00012077",1,41,"male",193,10,1,0,"> 2 years","yes",36995.0,163
"a00012078",0,45,"female",61,28,1,0,"1-2 year","yes",55574.0,122
